Concept,Rel,Feature,Frequency,上级类别,下级类别
霸王龙,像,像-袋鼠,2.14285714285714,动物,陆生动物
霸王龙,像,像-怪兽,2.14285714285714,动物,陆生动物
霸王龙,像,像-老虎,2.14285714285714,动物,陆生动物
霸王龙,像,像-山,2.14285714285714,动物,陆生动物
霸王龙,像,像-狮子,2.14285714285714,动物,陆生动物
霸王龙,像,像-树皮,2.14285714285714,动物,陆生动物
霸王龙,像,像-战争,2.14285714285714,动物,陆生动物
霸王龙,需要,需要-栖息地,2.14285714285714,动物,陆生动物
霸王龙,有,有-大脑,2.14285714285714,动物,陆生动物
霸王龙,有,有-大嘴巴,2.14285714285714,动物,陆生动物
吧台,可以,可以-喝酒,10.7142857142857,人造物,建筑
吧台,有,有-酒,10.7142857142857,人造物,建筑
吧台,其他,其他-酒吧,8.57142857142857,人造物,建筑
吧台,像,像-桌子,5.35714285714286,人造物,建筑
吧台,需要,需要-擦,5.35714285714286,人造物,建筑
吧台,可以,可以-聊天,4.28571428571429,人造物,建筑
吧台,是,是-场所,4.28571428571429,人造物,建筑
吧台,是,是-桌子,4.28571428571429,人造物,建筑
吧台,需要,需要-钱,4.28571428571429,人造物,建筑
吧台,有,有-杯子,4.28571428571429,人造物,建筑
吧台,有,有-服务生,4.28571428571429,人造物,建筑
吧台,有,有-调酒师,4.28571428571429,人造物,建筑
吧台,是,是-条状的,3.21428571428571,人造物,建筑
吧台,可以,可以-点单,2.14285714285714,人造物,建筑
吧台,是,是-台,2.14285714285714,人造物,建筑
吧台,是,是-台子,2.14285714285714,人造物,建筑
吧台,是,是-硬的,2.14285714285714,人造物,建筑
吧台,是,是-长的,2.14285714285714,人造物,建筑
吧台,像,像-餐桌,2.14285714285714,人造物,建筑
吧台,需要,需要-调酒师,2.14285714285714,人造物,建筑
吧台,有,有-酒保,2.14285714285714,人造物,建筑
吧台,有,有-椅子,2.14285714285714,人造物,建筑
吧台,有,有-桌面,2.14285714285714,人造物,建筑
吧台,有,有-座位,2.14285714285714,人造物,建筑
白菜,是,是-蔬菜,23.5714285714286,植物,蔬菜
白菜,可以,可以-食用,17.1428571428571,植物,蔬菜
白菜,是,是-植物,16.0714285714286,植物,蔬菜
白菜,有,有-叶子,16.0714285714286,植物,蔬菜
白菜,需要,需要-水,13.9285714285714,植物,蔬菜
白菜,需要,需要-阳光,11.7857142857143,植物,蔬菜
白菜,是,是-白色的,10.7142857142857,植物,蔬菜
白菜,是,是-食物,10.7142857142857,植物,蔬菜
白菜,有,有-菜叶,9.64285714285714,植物,蔬菜
白菜,是,是-绿色的,8.57142857142857,植物,蔬菜
白菜,需要,需要-空气,8.57142857142857,植物,蔬菜
白菜,有,有-根,8.57142857142857,植物,蔬菜
白菜,可以,可以-炒,7.5,植物,蔬菜
白菜,需要,需要-肥料,7.5,植物,蔬菜
白菜,需要,需要-土,7.5,植物,蔬菜
白菜,有,有-水,5.35714285714286,植物,蔬菜
白菜,有,有-维生素,4.28571428571429,植物,蔬菜
白菜,是,是-黄色的,3.21428571428571,植物,蔬菜
白菜,是,是-青菜,3.21428571428571,植物,蔬菜
白菜,像,像-卷心菜,3.21428571428571,植物,蔬菜
白菜,像,像-青菜,3.21428571428571,植物,蔬菜
白菜,像,像-娃娃菜,3.21428571428571,植物,蔬菜
白菜,像,像-玉石,3.21428571428571,植物,蔬菜
白菜,需要,需要-呼吸,3.21428571428571,植物,蔬菜
白菜,需要,需要-清洗,3.21428571428571,植物,蔬菜
白菜,需要,需要-种植,3.21428571428571,植物,蔬菜
白菜,有,有-菜根,3.21428571428571,植物,蔬菜
白菜,有,有-茎,3.21428571428571,植物,蔬菜
白菜,有,有-纤维,3.21428571428571,植物,蔬菜
白菜,有,有-营养,3.21428571428571,植物,蔬菜
白菜,可以,可以-切,2.14285714285714,植物,蔬菜
白菜,可以,可以-腌制,2.14285714285714,植物,蔬菜
白菜,是,是-土中生长的,2.14285714285714,植物,蔬菜
白菜,是,是-椭圆形,2.14285714285714,植物,蔬菜
白菜,像,像-包菜,2.14285714285714,植物,蔬菜
白菜,像,像-翡翠,2.14285714285714,植物,蔬菜
白菜,像,像-花,2.14285714285714,植物,蔬菜
白菜,像,像-胖娃娃,2.14285714285714,植物,蔬菜
白菜,像,像-球,2.14285714285714,植物,蔬菜
白菜,需要,需要-买,2.14285714285714,植物,蔬菜
白菜,需要,需要-杀虫,2.14285714285714,植物,蔬菜
白菜,需要,需要-生长,2.14285714285714,植物,蔬菜
白菜,有,有-白菜帮,2.14285714285714,植物,蔬菜
白菜,有,有-帮子,2.14285714285714,植物,蔬菜
白菜,有,有-菜心,2.14285714285714,植物,蔬菜
白菜,有,有-多种种类,2.14285714285714,植物,蔬菜
白饭,是,是-食物,22.0,食物,固态干粮
白饭,是,是-白色的,18.0,食物,固态干粮
白饭,可以,可以-食用,17.0,食物,固态干粮
白饭,需要,需要-煮,13.0,食物,固态干粮
白饭,是,是-主食,10.0,食物,固态干粮
白饭,有,有-大米,6.0,食物,固态干粮
白饭,有,有-米,6.0,食物,固态干粮
白饭,可以,可以-饱腹,5.0,食物,固态干粮
白饭,是,是-粮食,5.0,食物,固态干粮
白饭,是,是-甜的,5.0,食物,固态干粮
白饭,是,是-香的,5.0,食物,固态干粮
白饭,有,有-淀粉,5.0,食物,固态干粮
白饭,可以,可以-炒,4.0,食物,固态干粮
白饭,是,是-米饭,4.0,食物,固态干粮
白饭,像,像-雪,4.0,食物,固态干粮
白饭,可以,可以-炒饭,3.0,食物,固态干粮
白饭,可以,可以-充饥,3.0,食物,固态干粮
白饭,是,是-健康的,3.0,食物,固态干粮
白饭,是,是-颗粒的,3.0,食物,固态干粮
白饭,像,像-面粉,3.0,食物,固态干粮
白饭,像,像-沙,3.0,食物,固态干粮
白饭,需要,需要-熬,3.0,食物,固态干粮
白饭,需要,需要-烹饪,3.0,食物,固态干粮
白饭,需要,需要-水,3.0,食物,固态干粮
白饭,有,有-水,3.0,食物,固态干粮
白饭,有,有-营养,3.0,食物,固态干粮
白饭,可以,可以-饮用,2.0,食物,固态干粮
白饭,是,是-谷物,2.0,食物,固态干粮
白饭,是,是-能量,2.0,食物,固态干粮
白饭,是,是-软糯的,2.0,食物,固态干粮
白饭,是,是-水稻,2.0,食物,固态干粮
白饭,像,像-米饭,2.0,食物,固态干粮
白饭,像,像-蛆,2.0,食物,固态干粮
白饭,像,像-山,2.0,食物,固态干粮
白饭,像,像-玉石,2.0,食物,固态干粮
白饭,像,像-珍珠,2.0,食物,固态干粮
白饭,需要,需要-加工,2.0,食物,固态干粮
白饭,需要,需要-蒸,2.0,食物,固态干粮
白饭,需要,需要-种植,2.0,食物,固态干粮
白饭,需要,需要-煮熟,2.0,食物,固态干粮
白饭,有,有-能量,2.0,食物,固态干粮
白饭,有,有-热量,2.0,食物,固态干粮
白饭,有,有-碳水化合物,2.0,食物,固态干粮
白果,可以,可以-食用,15.0,植物,水果
白果,是,是-食物,13.0,植物,水果
白果,是,是-药,12.0,植物,水果
白果,是,是-白色的,8.0,植物,水果
白果,是,是-果实,8.0,植物,水果
白果,有,有-果肉,8.0,植物,水果
白果,有,有-壳,8.0,植物,水果
白果,是,是-植物,7.0,植物,水果
白果,需要,需要-阳光,7.0,植物,水果
白果,有,有-果核,7.0,植物,水果
白果,需要,需要-清洗,6.0,植物,水果
白果,需要,需要-种植,6.0,植物,水果
白果,有,有-果皮,6.0,植物,水果
白果,是,是-臭的,5.0,植物,水果
白果,是,是-银杏果,5.0,植物,水果
白果,需要,需要-水,5.0,植物,水果
白果,需要,需要-土,5.0,植物,水果
白果,有,有-营养,5.0,植物,水果
白果,是,是-坚果,4.0,植物,水果
白果,是,是-圆形,4.0,植物,水果
白果,是,是-种子,4.0,植物,水果
白果,像,像-开心果,4.0,植物,水果
白果,需要,需要-采摘,4.0,植物,水果
白果,需要,需要-空气,4.0,植物,水果
白果,有,有-皮,4.0,植物,水果
白果,可以,可以-观赏,3.0,植物,水果
白果,是,是-黄色的,3.0,植物,水果
白果,像,像-球,3.0,植物,水果
白果,像,像-杏仁,3.0,植物,水果
白果,像,像-杏子,3.0,植物,水果
白果,需要,需要-剥开,3.0,植物,水果
白果,需要,需要-营养,3.0,植物,水果
白果,有,有-毒,3.0,植物,水果
白果,是,是-果,2.0,植物,水果
白果,是,是-苦的,2.0,植物,水果
白果,是,是-水果,2.0,植物,水果
白果,是,是-银杏的,2.0,植物,水果
白果,是,是-银杏的果实,2.0,植物,水果
白果,像,像-橄榄,2.0,植物,水果
白果,像,像-樱桃,2.0,植物,水果
白果,需要,需要-摘,2.0,植物,水果
白果,有,有-果壳,2.0,植物,水果
白果,有,有-味道,2.0,植物,水果
白桦树,是,是-植物,20.0,植物,树木
白桦树,是,是-树,18.0,植物,树木
白桦树,需要,需要-阳光,18.0,植物,树木
白桦树,需要,需要-水,17.0,植物,树木
白桦树,有,有-树干,17.0,植物,树木
白桦树,有,有-叶子,15.0,植物,树木
白桦树,有,有-根,13.0,植物,树木
白桦树,可以,可以-观赏,12.0,植物,树木
白桦树,需要,需要-土,10.0,植物,树木
白桦树,有,有-树枝,10.0,植物,树木
白桦树,是,是-大的,9.0,植物,树木
白桦树,需要,需要-空气,9.0,植物,树木
白桦树,是,是-白色的,8.0,植物,树木
白桦树,是,是-高的,8.0,植物,树木
白桦树,像,像-白杨,8.0,植物,树木
白桦树,有,有-树叶,8.0,植物,树木
白桦树,有,有-树皮,7.0,植物,树木
白桦树,是,是-高大的,6.0,植物,树木
白桦树,有,有-树根,6.0,植物,树木
白桦树,可以,可以-挡风,5.0,植物,树木
白桦树,可以,可以-固沙,5.0,植物,树木
白桦树,需要,需要-种植,5.0,植物,树木
白桦树,可以,可以-光合作用,4.0,植物,树木
白桦树,可以,可以-净化空气,4.0,植物,树木
白桦树,像,像-电线杆,4.0,植物,树木
白桦树,像,像-士兵,4.0,植物,树木
白桦树,像,像-杨树,4.0,植物,树木
白桦树,有,有-枝干,4.0,植物,树木
白桦树,可以,可以-美化环境,3.0,植物,树木
白桦树,可以,可以-生长,3.0,植物,树木
白桦树,是,是-落叶乔木,3.0,植物,树木
白桦树,需要,需要-保护,3.0,植物,树木
白桦树,需要,需要-营养,3.0,植物,树木
白桦树,可以,可以-保护环境,2.0,植物,树木
白桦树,其他,其他-俄罗斯,2.0,植物,树木
白桦树,是,是-绿色的,2.0,植物,树木
白桦树,是,是-乔木,2.0,植物,树木
白桦树,是,是-树木,2.0,植物,树木
白桦树,是,是-直的,2.0,植物,树木
白桦树,像,像-旗杆,2.0,植物,树木
白桦树,像,像-人,2.0,植物,树木
白桦树,像,像-树,2.0,植物,树木
白桦树,像,像-松树,2.0,植物,树木
白桦树,有,有-茎,2.0,植物,树木
白桦树,有,有-氧气,2.0,植物,树木
白酒,可以,可以-饮用,20.3571428571429,食物,酒水饮料
白酒,有,有-酒精,17.1428571428571,食物,酒水饮料
白酒,是,是-酒,16.0714285714286,食物,酒水饮料
白酒,像,像-水,13.9285714285714,食物,酒水饮料
白酒,是,是-液体,11.7857142857143,食物,酒水饮料
白酒,需要,需要-酿,11.7857142857143,食物,酒水饮料
白酒,有,有-水,9.64285714285714,食物,酒水饮料
白酒,需要,需要-密封,6.42857142857143,食物,酒水饮料
白酒,是,是-无色的,5.35714285714286,食物,酒水饮料
白酒,像,像-白水,5.35714285714286,食物,酒水饮料
白酒,可以,可以-燃烧,4.28571428571429,食物,酒水饮料
白酒,可以,可以-消毒,4.28571428571429,食物,酒水饮料
白酒,是,是-度数高的,4.28571428571429,食物,酒水饮料
白酒,是,是-辣的,4.28571428571429,食物,酒水饮料
白酒,是,是-透明的,4.28571428571429,食物,酒水饮料
白酒,是,是-香的,4.28571428571429,食物,酒水饮料
白酒,是,是-饮料,4.28571428571429,食物,酒水饮料
白酒,需要,需要-保存,4.28571428571429,食物,酒水饮料
白酒,需要,需要-发酵,4.28571428571429,食物,酒水饮料
白酒,像,像-啤酒,3.21428571428571,食物,酒水饮料
白酒,需要,需要-蒸馏,3.21428571428571,食物,酒水饮料
白酒,需要,需要-制造,3.21428571428571,食物,酒水饮料
白酒,有,有-多种种类,3.21428571428571,食物,酒水饮料
白酒,有,有-糖,3.21428571428571,食物,酒水饮料
白酒,可以,可以-喝酒,2.14285714285714,食物,酒水饮料
白酒,可以,可以-喝醉,2.14285714285714,食物,酒水饮料
白酒,可以,可以-送礼,2.14285714285714,食物,酒水饮料
白酒,是,是-白色的,2.14285714285714,食物,酒水饮料
白酒,是,是-流动的,2.14285714285714,食物,酒水饮料
白酒,是,是-易醉的,2.14285714285714,食物,酒水饮料
白酒,需要,需要-买,2.14285714285714,食物,酒水饮料
白酒,需要,需要-水,2.14285714285714,食物,酒水饮料
白酒,有,有-度数,2.14285714285714,食物,酒水饮料
白酒,有,有-味道,2.14285714285714,食物,酒水饮料
白萝卜,是,是-蔬菜,24.0,植物,蔬菜
白萝卜,可以,可以-食用,17.0,植物,蔬菜
白萝卜,有,有-叶子,17.0,植物,蔬菜
白萝卜,是,是-白色的,15.0,植物,蔬菜
白萝卜,需要,需要-水,15.0,植物,蔬菜
白萝卜,是,是-食物,12.0,植物,蔬菜
白萝卜,像,像-胡罗卜,12.0,植物,蔬菜
白萝卜,需要,需要-阳光,12.0,植物,蔬菜
白萝卜,需要,需要-空气,10.0,植物,蔬菜
白萝卜,需要,需要-土,10.0,植物,蔬菜
白萝卜,是,是-植物,9.0,植物,蔬菜
白萝卜,需要,需要-种植,9.0,植物,蔬菜
白萝卜,是,是-萝卜,6.0,植物,蔬菜
白萝卜,有,有-根,6.0,植物,蔬菜
白萝卜,可以,可以-煲汤,4.0,植物,蔬菜
白萝卜,可以,可以-炒,4.0,植物,蔬菜
白萝卜,需要,需要-拔,4.0,植物,蔬菜
白萝卜,需要,需要-清洗,4.0,植物,蔬菜
白萝卜,有,有-皮,4.0,植物,蔬菜
白萝卜,有,有-水,4.0,植物,蔬菜
白萝卜,可以,可以-腌制,3.0,植物,蔬菜
白萝卜,是,是-脆的,3.0,植物,蔬菜
白萝卜,是,是-根茎,3.0,植物,蔬菜
白萝卜,是,是-绿色的,3.0,植物,蔬菜
白萝卜,像,像-胡巴,3.0,植物,蔬菜
白萝卜,有,有-汁水,3.0,植物,蔬菜
白萝卜,可以,可以-凉拌,2.0,植物,蔬菜
白萝卜,可以,可以-生吃,2.0,植物,蔬菜
白萝卜,是,是-药,2.0,植物,蔬菜
白萝卜,像,像-棒球棒,2.0,植物,蔬菜
白萝卜,像,像-红薯,2.0,植物,蔬菜
白萝卜,像,像-人参,2.0,植物,蔬菜
白萝卜,需要,需要-采摘,2.0,植物,蔬菜
白萝卜,需要,需要-肥料,2.0,植物,蔬菜
白萝卜,需要,需要-浇水,2.0,植物,蔬菜
白萝卜,需要,需要-营养,2.0,植物,蔬菜
白萝卜,需要,需要-煮,2.0,植物,蔬菜
白萝卜,有,有-多种型号,2.0,植物,蔬菜
白萝卜,有,有-果肉,2.0,植物,蔬菜
白萝卜,有,有-味道,2.0,植物,蔬菜
白萝卜,有,有-细胞,2.0,植物,蔬菜
白萝卜,有,有-营养,2.0,植物,蔬菜
白皮松,是,是-植物,17.0,植物,树木
白皮松,需要,需要-水,16.0,植物,树木
白皮松,是,是-树,15.0,植物,树木
白皮松,有,有-树干,12.0,植物,树木
白皮松,是,是-松树,11.0,植物,树木
白皮松,需要,需要-阳光,10.0,植物,树木
白皮松,可以,可以-观赏,9.0,植物,树木
白皮松,需要,需要-土,9.0,植物,树木
白皮松,有,有-树叶,9.0,植物,树木
白皮松,有,有-叶子,9.0,植物,树木
白皮松,像,像-松树,8.0,植物,树木
白皮松,需要,需要-空气,8.0,植物,树木
白皮松,是,是-白色的,7.0,植物,树木
白皮松,是,是-乔木,7.0,植物,树木
白皮松,有,有-根,7.0,植物,树木
白皮松,有,有-树枝,6.0,植物,树木
白皮松,是,是-松科,5.0,植物,树木
白皮松,需要,需要-肥料,5.0,植物,树木
白皮松,有,有-树皮,5.0,植物,树木
白皮松,是,是-高的,4.0,植物,树木
白皮松,像,像-伞,4.0,植物,树木
白皮松,需要,需要-保护,4.0,植物,树木
白皮松,需要,需要-浇水,4.0,植物,树木
白皮松,需要,需要-营养,4.0,植物,树木
白皮松,可以,可以-净化空气,3.0,植物,树木
白皮松,可以,可以-绿化,3.0,植物,树木
白皮松,是,是-大的,3.0,植物,树木
白皮松,需要,需要-种植,3.0,植物,树木
白皮松,可以,可以-播种,2.0,植物,树木
白皮松,可以,可以-结果,2.0,植物,树木
白皮松,是,是-高大的,2.0,植物,树木
白皮松,是,是-绿色的,2.0,植物,树木
白皮松,是,是-中国特有的,2.0,植物,树木
白皮松,像,像-木棍,2.0,植物,树木
白皮松,像,像-士兵,2.0,植物,树木
白皮松,像,像-杨树,2.0,植物,树木
白皮松,像,像-针,2.0,植物,树木
白皮松,需要,需要-光,2.0,植物,树木
白皮松,需要,需要-泥土,2.0,植物,树木
白皮松,有,有-果实,2.0,植物,树木
白皮松,有,有-茎,2.0,植物,树木
白皮松,有,有-树根,2.0,植物,树木
白皮松,有,有-枝干,2.0,植物,树木
白砂糖,是,是-甜的,16.551724137931,食物,调料
白砂糖,可以,可以-调味,12.4137931034483,食物,调料
白砂糖,是,是-调料,12.4137931034483,食物,调料
白砂糖,是,是-白色的,11.3793103448276,食物,调料
白砂糖,像,像-盐,11.3793103448276,食物,调料
白砂糖,可以,可以-食用,10.3448275862069,食物,调料
白砂糖,是,是-食物,8.27586206896552,食物,调料
白砂糖,像,像-沙,8.27586206896552,食物,调料
白砂糖,有,有-颗粒,5.17241379310345,食物,调料
白砂糖,是,是-糖,4.13793103448276,食物,调料
白砂糖,需要,需要-干燥,4.13793103448276,食物,调料
白砂糖,是,是-透明的,3.10344827586207,食物,调料
白砂糖,需要,需要-买,3.10344827586207,食物,调料
白砂糖,有,有-味道,3.10344827586207,食物,调料
白砂糖,有,有-颜色,3.10344827586207,食物,调料
白砂糖,可以,可以-买卖,2.06896551724138,食物,调料
白砂糖,是,是-颗粒的,2.06896551724138,食物,调料
白砂糖,是,是-颗粒状,2.06896551724138,食物,调料
白砂糖,像,像-玻璃,2.06896551724138,食物,调料
白砂糖,像,像-水晶,2.06896551724138,食物,调料
白砂糖,像,像-雪,2.06896551724138,食物,调料
白砂糖,需要,需要-适量,2.06896551724138,食物,调料
白砂糖,需要,需要-提炼,2.06896551724138,食物,调料
白砂糖,需要,需要-制造,2.06896551724138,食物,调料
白砂糖,有,有-糖,2.06896551724138,食物,调料
白水,可以,可以-饮用,22.5,食物,酒水饮料
白水,是,是-水,15.0,食物,酒水饮料
白水,是,是-液体,13.9285714285714,食物,酒水饮料
白水,是,是-无味的,11.7857142857143,食物,酒水饮料
白水,是,是-无色的,10.7142857142857,食物,酒水饮料
白水,有,有-矿物质,9.64285714285714,食物,酒水饮料
白水,可以,可以-解渴,8.57142857142857,食物,酒水饮料
